author,jml_penelitian
"Putrisya,AudyaAnnisa",1
"Asyari,AsyaKholil",1
"Akbar,Azhari",1
"Giri,NyomanAdiasmara",1
"Astuti,NiWayanWidya",1
"Sulistyaningsih,YohanaCaecilia",19
"Fitriani,Aida",2
"Setiawan,ArdianArif",21
"Panji,Tri",7
"Ramadhan,FannyIndra",2
"Akmal,Hilda",3
"Sholehah,Nida'Annisa",1
"Fadlilanissa,Alfi",1
"Nabila,Fathiya",1
"Fikriyyah,DaryFarah",1
"Hadzami,Bawani",1
"Sakdiah,Halimatus",1
"Kusumaningtyas,Desi",1
"Salam,FaisalAgus",1
"Pradono,DyahIswantini",23
"Negara,TangguhPerwira",1
"Marcelina,Avitta",1
"Indriani,Sylvia",1
"Welkom,SrikandiJulianingsih",1
"Abdurrasyid,Zaid",2
"Pratama,Saiful",1
"Hasanah,AniRiznaNur",1
"Ananda,RizkyUno",2
"Hasnan,Rimo",1
"Hidayati,Arini",1
"Mahingsa,GalihRaka",1
"Rahimah,Fika",1
"Reinoso,DiegoMauricioCano",1
"Nugrahawati,Anis",1
"Lealdi,Dedi",1
"Kamal,MMukhlis",4
"Ismanto,DhiyassalamImamAnshori",1
"Persulessy,FlavianaPriscilla",1
"Safitri,Aldina",1
"Huda,Miftahul",1
"Suseno,Heny",1
"Soedharma,Dedi",3
"Prihatiningsih,WahyuRetno",1
"Handharyani,Ekowati",56
"Laila,SriRahmatul",19
"Euriga,Epsi",1
"Maharani,Yani",1
"Pribadi,EkoS",2
"Setyowati,Ririn",2
"Uchrowi,Zaim",3
Suyadi,2
"Efendi,TediMulyana",1
"Hubeis,AidaVitayalaSjafri",2
"Trinitasari,Nindya",1
"Rafif,Akhdan",1
"Gemilang,AchmadTanmMakky",1
Haryanto,8
"Pamungkas,AgamGanjar",1
Bendrianto,1
Balada,1
"Prakasa,AuliaAvif",1
"Fauziah,CitraAriesta",1
"Rohyati,TitaniaAureliaNur",1
"Utami,AriyaniPramudita",1
"Mutmainnah,AndiRezki",1
"Boangmanalu,AsriSoviana",1
"Aldi,Davit",2
"Saputra,Fandawa",2
"Restyana,ErnaDista",1
"Nugroho,HerdiyanSepta",1
"Ulubalang,DavidTahi",2
"Fatullah,Mastur",2
"Hastuti,FitriDwi",1
"Yulianti,Dwi",1
"AkbarRizki,Akbar",1
"Safitri,Emeylia",2
"Nurjanah,Fitri",2
"Salim,Fahmi",1
"Fitrianasari,ErikaKartika",1
"Nadhifah,Fairuz",2
"Nurdana,DuhitaParamaramyaPutri",1
"Rahmawati,DiahYasmin",1
"Nugroho,FarisAdy",1
"Nuriana,Candra",1
"Paradita,Dea",1
"Ultaliyani,GarbellaRezky",1
"Mahawati,ZahrotuFitriana",1
"Hanum,SitiSyarifah",1
"Mudaki,UjangAbdulHapid",1
"Nadya,UlfaWara",1
"Virula,Shalma",1
"Azizah,UlfaHasna",2
"Rahayu,SheillaLokanita",1
"Siregar,EdwardHalomoan",12
"Oktaviani,Vania",1
"Andarini,Faizah",1
"Kembaren,DurantaDiandria",1
"Yuniati,Dhany",1
"aRahman,GustiArvian",1
"Yuliani,Sri",11
"Habibah,Firstyarikha",1
"Ichtiarso,JokoMulyo",1
"Anzani,Luthfi",2
"Marisi,DanyPoltak",1
"Prabandari,Dyah",2
"Maulana,MuhammadIrfan",1
"Agus,SamsulBahri",2
"Indrianto,MohamadArisSetiawan",1
"Sallamah,Ella",1
"Anugerah,Rifki",1
"Asfiandi,Ari",1
"Apriantini,Astari",47
"Saputra,ArifWicaksono",1
"Dewi,Panca",7
"Anandia,Amina",1
"Dina,Aulia",1
"Evans,LaneChristopher",1
"Purnamaningsi,SunitaAyu",1
"Yumahart,AzifaNurrachma",1
"Dwiyanto,BagusAliMashar",1
"Ghifari,Abdullah",2
"Nugroho,AriefMaulidy",1
"Abdurrasyid,AhmadFawwaz",1
"Sari,AnisahRahajengKartika",1
"Pradana,AdhimasLuqman",1
"Komalasari,DiahIndah",1
"Rahmawati,ArumSuci",1
"Nabila,Asma",2
"Perkasaputra,Andhika",1
"Valiandra,Ariq",1
"Isiana,DewiAsri",1
"Nuristy,DiniFitriany",1
"Prehhantoro,AnggiWindra",1
"Hartono,Dwi",1
"Anaf,RahmaYelvi",1
"Yoandri,Rahmadhani",1
"Rahayu,NurlitaMuji",1
"Setiawan,Rio",1
"Pradana,VindaMaulinaVona",1
"Muctar,MuhammadZainulArifin",1
"Purnama,NuriqsanJaka",1
Anggraeni,4
"Zainuddin,SelinnaSandrinia",1
"Nashuha,Yasya",1
"Zalukhu,RiskaAinunWulandari",1
"Maulani,Resya",1
"Hoesni,TeukuMufadzal",1
"Aprilia,Savira",1
"Nuraisyah,SitiJannah",1
"Lestari,TriAyu",1
Hasriati,1
"Hasibuan,Hotmaidah",1
"Zahra,Inas",1
"Muhammad,Syamsun",1
"Khaerina,Hafizah",1
"Ashilina,Hedita",1
"Murbarani,AnnisaDivaPutri",1
"Herliyana,Nina",1
"Basri,Hasan",1
"Aminsyah,Annisaulhaq",1
"Srimurni,RafikaRatik",1
"Hendrawan,SatyaArisena",1
"Mustakdir,Zulfikri",1
"Sudarwanto,MirnawatiB",8
"Sari,RakhmiRos",1
"Karo-karo,YufriKarelius",1
"Kurniasih,Rini",23
"Nindyasari,Yasmin",1
"Wulan,EndahNur",3
"Widarahayu,SuciSang",1
"Wibowo,WidodoSilo",1
"Prasetyo,JuviantoDwi",1
"Widianto,Rahmat",1
"Affifah,Nur",1
"Defianisa,RatuLadisty",1
"Putri,YulvinMarhamah",1
"Khoerunnisa,NurAzizah",1
"Mayyani,Hidayatul",17
"Bambang,Antonius",1
Nursugi,3
"Asahiro,Yuriko",2
"Hapsari,HapsahNur",1
"Putro,YordanGurino",1
"Dwisilva,FaizSeptianda",1
"Carolita,Ita",1
"Ayuningdyah,NurEl",1
"Iskandar,RudiDedi",2
"Rindayanti,MentariEka",1
"Mandowali,FilipusAlpian",1
"Pratama,MuhammadIbnu",1
"Widarto,TriHeru",15
"Pamungkas,ReksaPutra",1
"Yuliansih,Putri",1
"Bening,Sri",1
"Kurnia,Rian",1
"Susanti,PratiwiDwi",1
"Santoso,Makmur",1
"Lestari,FitriFuji",1
"Candra,PradianaRoroAyu",1
"Satria,RiyandhaChandra",1
"Ramadhani,AmaliaShabrina",1
"Afifah,Hayah",1
"Wiraganda,DhanyIlham",1
"Rachimullah,Annisa",1
"Rachman,LatiefM",1
"Fitri,Rini",1
"AzisS,Abdul",1
Erniwati,1
"Astuti,SantiDwi",1
"Effendi,Darda",1
"Agusta,Andia",1
"Sumiasih,InanpiHidayati",1
"Nurzannah,SriEndah",1
"Saefudin,Asep",1
"Indriyanto,Bambang",2
"Harahap,TagorAlamsyah",1
"Djokosetiyanto,Daniel",1
"Subhan,RioYusufi",1
Immanuel,2
"Ferdani,OktaviaTirta",1
"Amalia,Firzahana",1
"Riyanti,Aggi",1
"Mulya,DikiAkhwan",2
"Shabrina,Fitya",1
"Prizka,RadenDestyanaYunissa",2
"Nawir,NabielMuhammad",1
"Arishaldi,GarinRizki",1
"Pranata,IPutuBaldaYogi",1
"Utami,KaniaPutri",1
"Kamelia,DinaSyaila",1
"Nurusman,DiniarAngraeni",1
"Nurlaila,Farida",1
"Elektrina,Dwita",1
"Nurrochman,Asep",1
"Suartini,Fitria",1
"Ayundi,AdelinPricillia",1
"Putra,FilanderWijaya",1
"Istivani,Fadliah",1
"Mutiasiwi,AgathaPinkan",1
"Farhan,MuhammadIfrozin",1
"Fewidarto,Pramono",1
Aulia,1
"Ammurabi,SyahDeva",1
"Noviyanti,Senni",1
"Azizah,NendenShanazvira",1
"Ernawati,Andri",1
"Butar-Butar,MayLestari",1
"Fadhillah,MauldyAhmad",1
"Zulfikar,Muhammad",2
"Rosdiana,Siska",1
"Liana,Ida",1
"Muhammad,NurFauzia",1
"Permatasari,Aulya",2
"Mariska,Bianca",1
"Nasution,AhmadKamal",2
"Tsalsabila,Annisa",2
"Putri,ArinMaescha",2
"Ash-shiddiq,IlhamNurjaman",1
"Fajri,HalimahCahyaning",1
"Zia,MaulidaHalida",1
"Fadillah,Hanif",1
"Rambitan,InrianiKaruniaChristy",1
"Asrafi,Hadyan",1
"Ningrum,HestiSepti",1
"Akbar,Intishar",1
"Rizqullah,Fakhri",1
"Fauziah,DiskaAyunanRizqi",1
"Sihotang,ClaraMargaretha",1
"Permatasari,Undung",1
"Maurish,Raymond",1
"Dwijayanti,Jovita",1
"Agustini,NurAnnisa",1
"Falatehan,FarobyA",1
"Maga,La",1
"Darmayanti,NiWayanSurya",1
"Vibowo,Heryudianto",1
"Nababan,Bisman",17
"Panjaitan,JamesP",13
"Mastu,LaOdeKhairum",1
"Isdradjad,Setyobudiandi",2
"Arifin,Taslim",2
"Marpaung,LydiaSafriyani",1
"Aferta,Lusi",1
"Adinata,Nararya",1
"Pramestya,BintangPutra",1
"Anggraini,AyuPutri",1
"Yudhany,BungaSariDewi",1
"Sabrina,AisyahPrimandini",1
"Bukhari,MuhammadIqbal",1
"Butet,Nurlisa",2
"Yulviarna,Nurma",1
"Nurprasaja,GhifariPangripta",1
"Ramadhan,GianTri",1
"AlHanova,IsmaNuro",1
"Purwanto,YohanesAris",23
"Muhibbin,MZainul",1
"Siregar,WahyuSetiadi",1
"Ariyanto,Teguh",1
"Prasetyo,NaufalBayu",1
"Noperissa,Virssa",1
"Putri,DamianaAulia",1
"Arfina,Ayuni",1
"Ariyanti,Ardina",1
"Nuransah,NirwanDuta",1
"Fachrunnisa,Amrina",1
"Dwiningsih,Yulita",1
"Agustina,Aprilia",1
"Putri,YuliEka",1
"Prasetiawan,Tri",1
"Pangestu,WulanAndriyani",1
"Mumtaza,WahidaAinun",1
"Dewi,Amalia",1
"Muhammad,AndiArham",1
"Supriatna,Iman",22
"Putri,NidaDwi",1
"Hikmawati,Nurul",1
"Tumbelaka,LigayaIka",1
"Prawirasudarga,FakhrunitaDeanisa",1
"Shodiq,'AbdulWakhid",1
"Oktaviani,Karin",1
"Renzy,IxanandaArcedia",1
"Abdullah,Listyaningsih",1
"Mishfanny,Maudy",1
"Hati,NusantariPermata",1
"Qashdina,PutriDiah",1
"Surianti,NiMade",1
"Meiviyanti,Nuruzzahro",1
Priyanti,1
"Sukmawijaya,PermataBiyan",1
"Rosalina,Mahda",1
"Claudia,Nenda",1
"Wijayati,Mawar",1
"Kurniawan,FarizAm",1
Rubiyo,1
"Sulistriyorini,Indah",1
"Riska,HotmauliAdina",1
"Noer,Laily",1
"Kahfi,Jordan",1
"Nugraha,Fadel",1
"Arthatiani,FreshtyYulia",1
"Ismail,FebrinaAriyanti",1
"Herawani,Febrina",1
"Hermawati,Fera",1
"Kinseng,ARilus",3
"Wantona,Saradi",1
"Baskoro,ClaudiaChikita",1
"Safitri,DevitaAjeng",1
"Armanto,ArdiNur",2
"Bachtiar,EndangWiniati",1
"Alisyah,Diza",1
"Sasai,AndNoriaki",1
"Ayuningyas,Annisa",2
"Hasibuan,AilanSahrina",1
"Fariqi,Ahmad",1
"Arianty,RestyGessya",1
"Huda,MuhammadIqbalNurul",1
"Silvia,Norma",1
"Rusly,KrisnandaSuryaKumara",1
"Novita,NadyaTri",1
"Hardhienata,Hendradhi",1
"Sagala,Rudi",1
"Shofiana,Nisfatin",1
"Permatasari,IndahDwi",1
"Safitri,PutiCinintyaArie",1
"Saksono,Budi",1
"Sari,Febriana",1
"Febriningtyas,Miranda",1
"Mutiar,IndriaRetna",1
"Marta,IceLusia",1
"Saini,Anggakasi",1
"Khairunisa,AnggiaSaumi",1
"Purwanto,YohannesAris",2
"Andriyanto,Fachmi",1
"Wicaksono,ArnantoIman",1
"Leksono,AjiRidho",1
"Nashiruddin,AjiNajib",1
"Hanifah,NurKholis",1
"Berliany,Julianita",1
"Najib,MKhoirun",1
"Utami,PuputNurul",1
"Napitupulu,LaozRomarioParulian",1
"Ambrian,Rayfan",1
"Sari,FitriVidhya",1
"Rahmadianti,AnnisaGita",1
"Nurafifah,Dea",1
"Andiani,AriniAmelia",1
"Zahra,DiniPuspa",1
"Fuady,Fauzan",1
"Azkiya,Hikmah",1
"Alianingtyas,Nur",1
"Liriani,DesnaTela",1
"Nasution,Andriansyah",1
"Tanari,Yulinda",1
"Asmoro,Hendro",2
"R,AifaNadya",1
"Christiany,Ari",1
"Kolopaking,LalaMulyowibowo",1
"Kusumastuti,AyuCandra",1
Ardiyanto,1
"Qalbi,AndriaHarfani",1
"Susilo,ABambangEko",1
"Rohmaniyati,Ani",1
"Saputra,TiginGustina",1
Nirmala,1
"Adi,WisnuAri",1
"Rita,FransiscaAbina",1
"Herry,Suhardiyanto",1
"Suparno,Nandrianto",1
"Septiadi,MochammadIlham",1
"Jais,Saiful",1
"Najah,Laelatun",1
"Akbar,Muhamad",1
"Chumnanpuen,Pramote",1
"Yunike,Tamara",1
"Afriani,Nita",1
"Ubaidah,Abu",1
"Angraini,Yenni",25
"Prasetyo,Dimas",1
"Putrianto,MuhammadIqbalRizki",1
"Prasetyo,Suhar",1
"Pradiansah,Sendi",1
"Pilli,ShalhanRadifan",1
"Jiatmiko,Nuraini",2
"Ramadhani,NadiaNurindah",1
"Nurlatifah,Amelia",1
"Ramadhan,Hafiz",1
"Kartika,Tatik",1
"Musalli,HafizhAliHisyam",1
"Ichwandi,Iin",10
"Wibowo,MuhammadFachriAbdilla",1
Handayatullah,1
"Fadhila,Hikmatul",1
"Setyowati,Heni",1
"Anjani,FandiniMeilia",2
"Siahaan,CahyaIndahLestari",1
"Pratiwi,DinaAnggrella",1
"Widya,Hermana",1
"Saepuloh,Asep",1
"Muhyidin,Yoga",1
"Rahmadwita,AndinaPuspa",1
"Sulisyanti,Ayu",1
"Prasetyo,Ageng",1
"Virginia,Andina",1
"Henrista,AdisfiaNur",1
"Putri,AnnatasyaMaulaniCharif",1
"Primastuti,Anggun",1
"Syafitri,Anindhita",1
"Rahmaddian,Abimanyu",1
"Listyani,SaraEnggar",1
"Amalia,RezaRizki",1
"Purwaningtyas,Rena",1
"Ramadhan,RasiTamadhikaFajar",2
"Rahmatulloh,Rifan",1
Silvia,1
"Khoiriyah,Sa'adatul",1
"Nurlaeli,Rizqi",1
"Setyani,Rini",1
"Hindayana,Dadan",17
"Siregar,HamdanMaruli",1
"Ansnisa,Ivony",1
"Mutmainnah,Laily",1
"Rusdiana,IkaAgustin",1
"Apriliana,Herlinda",1
"Djamaludin,Heder",1
"Kereh,Heskia",1
"Rokhani,Hasbullah",2
Hasniar,1
"Fadlilah,UlfiNurul",1
"Urrahman,Rafi",1
"Bagja,AndhikaNanda",1
"Pratama,Benni",1
"Kusumaputri,VinkaAftinata",1
"Soehartono,Harry",4
"Fernanda,Riky",1
"Febriyanti,Riya",1
"Cendana,YeshikaAyucitra",1
"Wiradika,TomiRagilDidik",1
"Nugraha,MahardhikaAdi",1
"Adawiyah,RobiatulDede",1
"Guntari,Lusi",1
"Barang,MillahHudiyahDaeng",1
"Yuliatica,Meica",1
"Taufik,Djatna",3
"Harahap,ImamArifKurnia",1
"Nugraha,IlhamBilly",1
"Khairani,Fitria",1
"Foliadi,Joshua",1
"Adnansyah,MuhammadFahmiYoga",1
"Mulyani,Sri",2
"Perdana,Salahuddin",1
"Ghaith,Thooriq",1
"Agustin,Tiara",1
"Sholiha,Siti",1
"Raudlah,Siti",1
"Juwita,RatihSetiani",1
"Nuridin,Slamet",1
"Syam,AkhmadFauzi",3
"Ilham,Iqbal",1
"Aulia,UtariSepti",1
"Dewi,Salmani",1
"Wardani,AyuSetya",1
"Nadhifah,Salsabila",1
"Yuwanti,Anita",1
"Uswatun,AsySyaffaHabi",1
"Syamani,Khairunnisa",1
"Aghnia,NadyaLarasati",1
"AKinseng,Rilus",1
"Foley,Sean",1
"Waspodo,RohSantoso",1
"Sumarsono,Joko",1
Sukanto,1
"Amien,LeIstiqlal",1
"Salampessy,YudiLaniAljawas",1
"Mudikdjo,Kooswardhono",3
"Hutagaol,Parulian",2
"Hadi,Setia",1
"Syafa'at,Nizwar",1
"Santoso,Budi",1
"eWiryawan,KomangGd",1
"Widyastuti,Yantyati",3
"Wina,Elizabeth",4
"Astuti,WulansihDwi",4
"Nugroho,Satya",5
"Sulistyowati,Yuli",1
"Darwat,Sri",1
"Archimilar,AchmadGitaraka",1
Suharti,2
"Ashari,Reyna",1
"Rohmy,Sulasy",1
"Hartati,Sri",1
"Wahyuni,Sry",1
"Novia,Reni",2
"Mustopa,Zaenal",1
"iMariyah,Sit",1
"Novianti,Rully",1
Widiono,1
"Prasetyo,Dwi",1
"Aida,Rachmawati",2
"Septyana,Heldy",1
"Makruf,ImamAkbar",1
"Zulkarnain,FathurroziWali",1
"Nofrida,Egie",1
"Maharani,Eviana",1
"Umam,FaqihNadiya",2
"Maulana,MuhammadIqbal",4
"Harahap,HestiEltaviani",1
"Jay,MuhammadIsmatullah",1
"Asrina,Merisa",1
"Jumiartanti,Meita",1
"Kirana,GaluhAyuChandri",1
"Suprayitno,MochamadArifAfandi",1
"Uddin,MuhammadJasim",3
"Listyarini,Kasita",2
"Maharani,JuwitaSuri",1
"Bresman,Jesafrada",1
"Harahap,SuciArdinaFitriani",1
"Akuntantio,JanuarIhsan",1
"Sofian,MajestaEsa",1
"Ilhami,MuhammadAlfinWahyu",1
Kasmiatun,1
Nufikha,1
"Hartanto,Trendy",1
"Setiawati,KarabineRosita",1
"Irsyam,Muh",1
"Subagio,AgusAri",1
"Kowiyah,Siti",1
"Amelia,Thamya",1
"Kurniasari,Trisyana",1
"Maheswara,Nadia",1
"PudjiMuljono,PudjiMuljono",1
"Subagdja,Reni",1
"Junedi,Rahmat",1
Wulandari,26
"Rahayu,Welly",1
"Putri,AriyantiMelisa",1
"Randabunga,Rosmeythri",1
"Parlindungan,EkoSaputra",1
"Damanik,Ariaman",1
"Pradipta,AdiEka",1
"Latief,MonikAnastasia",1
"Masri,VystiaRitri",1
"Wiryanto,UnggulArlin",1
"Tarigan,PhilliaNambarisa",1
"Giantina,Gita",1
"Abdurrahman,Mu'adz",1
"Faiz,Muhammad",2
"Mauliawati,Nita",1
"Pamungkas,MochammadFajar",1
"Rahman,SetoFauzi",1
"Siddiq,FachriPurnama",1
"Astuti,DwiSri",1
"Saputra,MuhamadAndi",1
"Soenarno,MochamadSriduresta",5
"Akmal,Muhammad",1
"Islamika,SarahEranissa",1
"Anjani,AdhisTrista",1
"Nuryani,Siti",1
"Septria,Harja",1
"Ghaida,SitiHanna",2
"Yahdi,DiknaRomtika",1
"Ridla,GasaTaufik",1
"Hasanah,LaeliNur",1
"Madi,SriCitraYuliana",1
"Parikesit,Bambang",1
"Sofyan,Ahmad",7
"Martin,RimaShidqiyyaHidayati",9
"Utami,DonnaFujieRahaditha",1
Manuwoto,3
"Paramita,Diana",1
"Herdiyanti,PriskaRini",1
Misnawati,1
"Fathyaa,Aurora",1
"Hasanah,Siti",3
"Septiawan,RezaMaulana",1
"Mardhatillah,Suci",1
"Azmi,MerisaNur",1
"Muthoh,RakhmaFatikhatul",3
"Novera,PutriMesayu",1
"Azami,Ryan",1
"Purba,MichaelYohansenP",1
"Prabawati,Tyas",1
"Sulviana,Via",1
"Reynaldi,Victor",1
"Agmalaro,AsyharMuhammad",1
"Maulida,Wulan",1
"Andika,YurizalRosa",1
"Damayanti,Evy",1
"Anwar,Khoirul",3
"Fajri,Ilham",2
"Suhardjono,YayukRahayuningsih",1
"Selvany,Remila",1
"Ali,Mukti",1
"Lisanti,Meyliana",1
"Lestari,Milda",1
"Kusumawati,Intan",2
"Nasution,MuhammadLukmanFadly",1
"Riyanto,Riko",1
"Nugraha,ParidRidwan",1
"Atang,AnwarSyaifulSutandi",1
"Fauzie,Ilham",1
Megisterina,1
"Komari,Nurul",1
"Lufti,MDwi",1
Nurhalim,1
"Sari,Ramadhani",1
"Desyana,RatuDindaPutri",1
Supratikno,8
"Velayati,RisqikaAkla",1
"Arfan,RayhanDika",1
"Kuntadi,TsabitaNisaa",1
"Harna,NoviaTri",1
"Arifiantini,RIis",23
"Adani,NobeliaMaestri",1
"Rajah,PavitraRatna",1
"Agustina,Rafika",1
"Aini,AlifahNur",1
"Riastuti,EkaRizky",1
"Kurniawan,Irwan",1
"Puspitasari,AdistiyaIka",1
"sSetiawan,RaditePraekoAgu",1
"Ginting,ErvanDinanta",1
"Prakoso,DwiBangkit",1
"Suprihatin,Yani",1
Mohamad,1
"Ratnasari,Dewi",1
"Buana,ElsyGustika",1
"Urika,BrahmaWatshu",1
"Anwar,RosyGariny",1
"Rizqi,Rif'an",1
"Putra,Raditya",1
"Pardal,SaptowoJumali",1
"Rini,RahayuVentu",1
"BrTarigan,PutriAndayati",1
Rachel,1
"Farida,Hanum",1
"Elis,Khatizah",2
"Puspitasari,Retno",1
"Syahmifariza,Nadira",1
"Sadewo,Rojivni",1
"Romaska,Raysa",1
"Putra,NurWicaksana",1
"Santosa,Koekoeh",1
"Aliyah,Risna",1
"Maulida,NadiyyaItsna",1
"Simanjuntak,MariaSarahDiva",1
"Putri,Mutiara",1
Mubsiroh,1
"Priyadi,AdisyaDara",1
"Septiyaningsih,Anis",1
"Tamara,AstridWidya",1
"Sari,AntiFatma",1
"Maulana,AgusTrie",1
"Yuniarty,Anggie",1
"Nursista,Anisa",1
"Neocapritya,AlstonyaGita",1
"Kusumah,BilliRifa",1
"Wiyanto,Nurheni",1
"Ariyanti,Dian",1
"Leuwol,CathrineFerlianova",1
"Shofiana,DewiAsiah",2
"Riti,Estriana",1
"Aplugi,DewieMariaAgustin",1
"Elfajri,FathyaFiddini",1
"Mulyana,Aditya",1
"Fitria,Febriany",1
"Nugroho,RizkiAnjalPuji",1
Witjaksono,1
"Rahmi,Putri",1
Rahmadani,2
"Santari,PutriTria",1
"Andriani,Ria",1
"Dalimunthe,NathasaKhalida",2
"Ardiansyah,Romadhony",1
"Witdyawati,NuriSeptika",1
"Putri,RimaAgusthiArdila",1
"Putra,ArdhanSyah",1
"Triadi,TasyaMeira",1
"Setyabudi,AmiraGusvi",1
Aminullah,1
Afrazofri,2
"Refaldi,Bagus",1
"Trissanti,VidyaNur",1
"Angguni,Tia",1
"Setiawan,Iwan",2
"Rahmawati,Rita",1
"Nur,Annisa,Rahmawati",1
"Agustini,Syofia",1
"Nasrulloh,Roni",1
"Suhartanto,MRahmat",2
"Manik,SaidulTua",1
"Dahlan,SakinahAhyani",1
"Nabilah,Rizka",1
"Tamtama,Ray",1
"Wijaya,HuseinKusuma",1
"Ibrahim,MochammadAbdulMalik",1
"Sandi,MuhammadSyarifuddin",1
"Utami,NurAidhaTri",1
"Syarifah,Iis",1
"Fahruddin,Achmad",1
"Sihombing,DewiMayaSari",1
"Sudibyo,IntiaPuspitaWaty",1
"Siregar,IhelsaRumondang",1
"Setiawan,AshariBagus",1
"Istiqamah,Annisa",1
"Abdullah,Assadatun",2
"Nufus,Chairun",1
"Cahyadi,DadiGunGun",1
"Suardi,AndiNurmala",1
"Rahayu,Cucu",1
"Hakim,Andi",1
"Silmi,AmitaNuciferaNida",1
"Syarief,Ahmad",1
"Hidayat,TaufikIsmail",1
"Hizbi,MuhammadSyamil",2
"Wardoyo,AnnisaRahmatia",1
"Iskandar,TeguhMuhammad",1
"Hendayu,BintangDipratama",1
"Sabiila,RezaAhda",1
"Ardiyanti,RizkyMarcheria",1
"Dewi,NurFitriana",1
"Anajohn,Josia",1
"Dalanggo,Arfan",1
"Puspa,Nandari",1
"Desi,PugarAyuListiani",1
"Ayudha,VirgianandaDwi",1
"Sholihah,Fathimah",2
"Mekka,DioMeldova",1
"Nauval,Rizky",1
"Lestari,Citra",1
"Nurdika,AdeFitri",1
"Pramono,Fajar",1
"Nugraha,AgahRifky",1
"Yuningsih,Deyuni",1
"Indrianingsih,AprilianiAzmi",1
"Swabawati,DwiNirmala",1
"Husaini,RifqiFadhli",1
"Ghaisani,Shabrina",1
"Gunawan,MuhammadRizkyAde",1
"Gunawan,MuhammadIqbalFanani",2
"Haq,RaidahAfifatul",1
"Barus,NurWahyuKhalish",1
Hermawan,1
"Lestari,NurMandaRizky",1
"Fauziah,Andi",2
"Savitri,PutriDhika",1
Nurfadila,2
"Jayanti,PutuGitaKarlina",1
"Dewi,Aprianti",1
"Radiatun,Nur",1
"Syams,NiswahYanfaNabilah",2
"Maemunah,AAnna",1
Rinawati,1
"Hamimi,UlfaKhairunnisa",1
"Agustien,TriWulan",1
"Arofa,SellyZainaba",1
"Mahardika,TioPutra",1
"Azizah,SitiAvianiNur",1
"Imron,Tubagus",1
"Sherly,Lapuimakuni",1
"Wijaksani,TitikTriary",1
"Suhardjono,RYayuk",1
"Ritaqwin,Zaitun",1
"Syahri,Marissa",1
"Syukhriani,Silvy",1
"Zamani,Neviati",1
"Andika,Yudho",1
Rachmadhani,1
"Mukholisah,Nyai",1
"Sakti,FiorentinaKarunia",1
"Hendrayanti,RisdianiPutri",1
"Ilman,Nurul",1
"Ilman,Mathari",1
Indriani,1
"Widianti,LeniDesi",1
"Palupi,Retno",2
"Manurung,DianAnggreni",1
"Rahmi,AnggunSulia",1
"Wibawa,DwiYoga",1
"Effendi,Christian",1
"Sinaga,BambangHartono",1
"Nasution,FahrendiRizky",1
"Solihin,Aldi",1
"Sari,DesiRiah",1
"Putri,Dinia",1
"Ambarwati,DwiAyu",1
"Prasetyo,AdeGunawan",1
"Rizki,AnnisaNovianaPuspa",1
"Ferdian,Annisa",1
"Firdausa,Amanatul",1
"Astari,AnnisaIndah",1
"Angelina,Betsy",1
"Kurniawan,Angga",1
Amining,1
"Yolanda,AnastasyaCarnelia",1
"Risyani,Indah",1
"Syawalika,Fika",1
"Taufani,Kharisma",1
"Febriani,Eriska",1
"Putri,KervindaErriditya",1
"Dzaky,Muhammad",1
"Putra,MuhammadAndikaWidiansyah",1
"Hanif,GagasAdyatama",1
"Utami,MiaMustikaHutria",2
"Qiyamulail,Irtya",1
"Ekawidyani,RahmadiaKarina",1
"Permatasari,Dwi",1
"Lalita,Ivana",1
"Putri,LuthfiahQurrataA'yunAbdillah",1
"Fani,EkaFazaMedi",1
"Azzahra,HafizahRahma",1
"Berutu,Irmawati",1
"Naibaho,JunarciaMolisna",1
"Kumala,FifinBinta",1
"Aflahah,Elania",1
"Susanthi,Dhama",1
"Siregar,EmmaSuriYanti",1
"Chasanah,FadzillaMusanti",1
"Kurniawan,DedeYudo",1
"Haidar,GhinaThifany",1
"Yulistiani,Irma",1
"Utama,TriankaPriya",1
"Suhartono,TMaggy",1
"Palupi,SNurheni",1
"Budiari,Setyani",1
"Khairiah,RahmiNur",1
"Mufidah,Zunanik",1
"Imanuddin,Rinaldi",2
"Mandasari,Rizky",1
"Ummah,RoseIda",1
"Efendi,Soleh",1
"Ferdian,Yusman",1
"Azizah,Yasmin",2
"Supena,EnceDarmoJaya",19
"Saifurrahman,Muhammad",1
"Tanudjaja,ChiaraNadya",1
"Waruwu,LisniNoraida",1
"Saputra,Benny",1
"Ahyad,Muhammad",1
"Siahaan,Claudia",1
"Hariana,Karichsa",1
"Madyastuti,Rini",5
"Amalia,Mita",1
"Fitriani,NurLaela",1
"Jatiningrum,Kusumandari",1
"Ratri,LintangDiani",1
"Herawati,Febriana",1
"Sinaga,LytaEvalin",1
"Muhammad,Fahd",1
"Elinda,Tamia",1
"Widarto,Tri",2
"Ilmiati,Sri",1
"Viana,EkaDasra",17
"Erwin,InggraDinata",1
"Fadhilah,Faris",1
"Utami,YessyRizky",1
"Nurkilah,Siti",1
"Yatni,Ridha",1
"Paulus,Siregar,Vincentius",1
"Audina,Nur",1
"Lauda,RamizaDewaranie",1
Oktovianus,1
"Ernanda,Revi",1
"Kesumariani,Pipin",1
"Putri,PutuIkaParamitha",1
"Reri,PetronelaYuniaDua",1
