Issue Date;Title;Author(s);;
2020;Analisis Keberlanjutan Pengelolaan Kampung Budaya Sindang Barang Kecamatan Tamansari Kabupaten Bogor.;"Buitenzorgy, Meilanie; Sari, Dina Lianita; Bayani, Hashifah Dzati";;
2020;Dampak Sosial,Ekonomi dan Lingkungan Pelarangan Penggunaan Kantong Plastik di Kota Bogor;"Ismail, Ahyar; Pramudita, Danang; Rachmatiyah, Nur";;
2020;Pengaruh Kelekatan Orang Tua danTeman Sebaya serta Tingkat Religiusitas Remaja terhadap Karakter Remaja Muslim Perkotaan;"Alfiasari; Anggraini, Rista Damayanti";;
2020;Prediksi Kandungan Kimia Utama Oleoresin Lada Putih (Piper nigrum) Menggunakan SCiO Portable NIR Spectrometer;"Budiastra, I Wayan; Alfarisi, Mochamad Bimo";;
2020;Analisis Sinyal Sub Bottom Profiler Untuk Penentuan Parameter Uji Penetrasi Dasar Perairan.;"Manik, Henry M.; Brodjonegoro, Irsan Soemantri; Andriadi, Henry";;
2020;Pengaruh Pemberian Ekstrak dan Minyak Atsiri Rimpang Temulawak (Curcuma xanthorrhiza) terhadap Fungsi Ginjal Tikus Sprague Dawley yang Diinduksi Kanker Payudara.;"Hasan, Akhmad Endang Zainal; Handharyani, Ekowati; Silviana";;
2020;Keragaman Jenis dan Parameter Dinamika Populasi Udang Mantis di Perairan Selatan Madur;"Zairion; Wardiatno, Yusli; Ekalaturrahmah, Yenni Arista Cipta";;
2020;Analisis Stakeholder Destinasi Wisata Alam Situ Gunung Taman Nasional Gunung Gede Pangrango, Jawa Barat;"Basuni, Sambas; Roziki, Feril Fizar";;
2020;Penerapan Model Streeter-Phelps dalam Penentuan Sebaran Oksigen Terlarut di Sungai Cihideung, Bogor;"Saptomo, Satyanto Krido; Saputra, Zuhal Yoga";;
2020;Konstruksi Tanah Dasar (Subgrade) Jalan Tol Jakarta-Cikampek II Selatan Zona 1 Sta 47+000   47 + 800;"Sapei, Asep; Putra, Heriansyah; Pradanai, Yogi Priyo";;
2020;Perencanaan Sumur Resapan untuk Konservasi Air Tanah dan Pengurangan Limpasan di Perumahan Dramaga Cantik 2 Bogor.;"Waspodo, Roh Santoso Budi; Pandjaitan, Nora H.; Ikhsan, Muhammad Ariq";;
2020;Perencanaan Prasarana Permukiman Kumuh di Kelurahan Paledang Kecamatan Bogor Tengah;"Purwanto, Moh. Yanuar Jarwadi; Rijadi, Sonny; Yuliani, Bella";;
2020;Kaji Ulang Bangunan Gorong-Gorong pada Jalan Tol.;"Prastowo; Gunawan, Rafi Raihan";;
2020;Desain ecodrain apartemen di Jasmine Park Dramaga.;"Prastowo; Gorat, Jul Arfa";;
2020;Analisis Kebutuhan dan Ketersediaan Air Bersih di Kota Depok.;"Waspodo, Roh Santoso Budi; Arif, Chusnul; Sulistiono, Muhammad Nurkhalid Hassan";;
2020;Inovasi Metode Lean startup dalam Mengembangkan Bisnis Pertanian Digital (Studi Kasus: Startup Agree).;"Burhanuddin, Burhanuddin; Putri, Alya Khofifah";;
2020;Motivasi Sukarelawan Sains Warga (Citizen Science) dalam Pemantauan Burung Air dan Habitatnya (Studi Kasus Kegiatan Asian Waterbird Census Indonesia);"Mardiastuti, Ani; Kusrini, Mirza Dikari; Gumilang, Ragil Satriyo";;
2020;Perbaikan Sifat Kimia Tanah Gambut Dengan Aplikasi Fly Ash Dan Pengaruhnya Terhadap Tanaman Sorgum (Sorghum bicolor L. Moench);"Anwar, Syaiful; Nadalia, Desi; Nuriah, Ai Rian Hardianti";;
2020;Pemodelan Statistical Downscaling dengan Regresi Kernel Ridge untuk Prediksi Curah Hujan di Jawa Barat;"Wigena, Aji Hamim; Djuraidah, Anik; Ihwal, Muhammad";;
2020;Konstruksi Tanah Dasar (Subgrade) Jalan Tol Jakarta-Cikampek II Selatan Zona 1 Sta 47+000   47 + 800;"Sapei, Asep; Putra, Heriansyah; Pradanai, Yogi Priyo";;
2020;Studi Literatur Penambahan Bahan Pengganti Antibiotic Growth Promotor terhadap Produktivitas Ayam Broiler;"Soesanto, Iman Rahayu Hidayati; Yani, Ahmad; Taslim, Abdullah Ihsan";;
2020;Dampak Ekonomi dan Skema Pengelolaan Limbah Industri Peleburan Aluminium (Studi Kasus: Desa Kendalsari, Kecamatan Sumobito, Kabupaten Jombang).;"Istiqomah, Asti; Suryahardi, Alfa Satrio Justico";;
2020;Stabilitas Keuangan dan Moneter di Indonesia: Pendekatan Exogenous Threshold VAR;"Sugema, Iman; Pasaribu, Syamsul Hidayat; Fatmawati, Sri Wulan";;
2020;Model Manajemen Risiko Pengelolaan Limbah Elektronika di Indonesia: Studi Kasus di DKI Jakarta.;"Noor, Erliza; Eriyatno; Effendi, Hefni; Rimantho, Dino";;
2020;Manajemen Budidaya dan Pasca Panen Selada (Lactuca sativa L) Organik di Yayasan Bina Sarana Bhakti, Cisarua, Bogor.;"Suhartanto, M. Rahmad; Alifa, Farda Hayyu Khansa ";;
2020;Modifikasi Proses Pembuatan Oncom Hitam dan Pemanfaatannya dalam Pengembangan Produk Biskuit sebagai Makanan Tambahan Lansia;"Setiawan, Budi; Roosita, Katrin; Palupi, Eny; Rohimah, Azizah";;
2020;Tingkat Produksi dan Valuasi Ekonomi Potensi Nilai Guna Tidak Langsung Kebun Rumput (P. purpureum Scumach, P. purpureum cv. Mott dan P. purpureum cv. Hawaii) Sebagai Sumber Pakan Hijauan;"Prihantoro, Iwan; Ismail, Ahyar; Utari, Tazkiyah Annisa";;
2020;Identifikasi dan Variasi Karakter Morfometrik Beberapa Spesies Udang Mantis (Stomatopoda) di Perairan Selatan Madura.;"Zairion; Wardiatno, Yusli; Pardhini, Vinna";;
2020;Desain Konseptual Kawasan Ekowisata Berbasis Karakter Lanskap Pada Pertambangan Gunung Pongkor;"Gunawan, Andi; Machfud; Hikmat, Agus; Kusumoarto, Andrianto";;
2020;Analisis Penerimaan Kentang Medians Hasil Inovasi Teknologi Dengan Pengembangan Technology Acceptance Model (TAM);"Najib, Mukhamad; Sumarwan, Ujang; Rasyidha, Muhammad Hafni";;
2020;The Environmental Quality and Economic Growth: A study on Environmental Kuznets Curve for Deforestation in Indonesia.;"Nuryantono, Nunung; Oak, Mandar; Adila, Dara";;
2020;Rural Development Policy and Poverty Alleviation: The Case of Village Funds in Aceh Province, Indonesia;"Nunung, Nuryartono; Eran, Binenbaum; Syukur, Azmi";;
2020;Induksi Mutasi Sinar Gamma dan Seleksi Tanaman Okra untuk Perbaikan Daya Hasil;"Sutjahjo, Surrjono Hadi; Wirnas, Desta; Werdhiwati, Pipit";;
2020;Pemanfaatan Reptil dan Amfibi di Kota Jakarta dan Bandung;"Sutjahjo, Surjono Hadi; Wirnas, Desta; Herzegovina, Hanny";;
2020;Gambaran Sel Darah Putih dan Total Mikroba Ileum pada Broiler yang Diberi Air Minum Mengandung Probiotik Lactobacillus sp. dan Bacillus sp.;"Mutia, Rita; Wijayanti, Indah; Tsani, Doni Abdillah";;
2020;Hubungan antara Partisipasi Pelaku UMKM dan Strategi Pengembangan UMKM dengan Tingkat Keberhasilan Pengembangan UMKM di Desa Wisata;"Virianita, Ratri; Rika, Novianti";;
2020;Pergerakan Hara P (PO4 2-) dan K (K+) pada Kolom Tanah Podsolik yang Disawahkan;"Rachman, Latief Mahir; Wahjunie, Enni Dwi; Nadiyah, Yasmin";;
2020;Desain dan Kinerja Kolektor Brondolan Sawit yang Efektif Berbasis Spiral Baja Berlapis Silicone Rubber;"Hermawan, Wawan; Sanhaji, Sanhaji";;
2020;Perancangan Ulang Tempat Kerja Operator Penyeleksi Pisang Segar di Packing House 12 PT Great Giant Pineapple, Lampung Tengah.;"Lenny, Saulia; Sari, Wahyu Nita";;
2020;Sugar palm s (Arenga pinnata Merr.) Conservation and Development through local wisdom community-based. A Glance from Sasak Community, Kekait Village, West Nusa Tenggara.;"Zuhud, Ervizal AM; Hikmat, Agus; Sunkar, Arzyana; Darusman, Dudung; Haryoso, Anggit";;
2020;Rice Starch Based Film Incorporated with Zinc Oxide Nanoparticles;"Budi, Faleh Setia; Rawdkuen, Saroat; Safira, Khalishah Rahma";;
2020;Pengaruh Fotoperiodisme Terhadap Fase Vegetatif Bawang Merah di Mini Plant Factory;"Niam, Agus Ghautsun; Solahudin, Mohamad; Hanafi, Dino Ali";;
2020;Analisis dan Sintesis Bunyi Petikan Senar Gitar dengan Variasi Titik Petik Menggunakan Fast Fourier Transform;"Pramudito, Sidikrubadi; Sumaryada, Tony Ibnu; Anyosakti, Laras";;
2020;Karakteristik Suara Song dan Morfometrik Syrinx pada Ayam Pelung Jantan;"Ulfah, Maria; Nisa, Chairun; Muzaki, Rifqi Ahmad";;
2020;Pengembangan Sistem Informasi Sapu Bersih Pungutan Liar;"Nurhadryani, Yani; Prihansyah, Rendy";;
2020;Attitude of Dairy Cattle Farmers Towards Brucellosis at Kawasan Usaha Peternakan (Kunak) District Bogor;"Basri, Chaerul; Nurhidayat, Nurhidayat; Zolkifli, Norashikin Binti";;
2020;Pengamatan Pradewasa Capung (Odonata) di Sawah Organik, Semi-Organik, dan Konvensional;"Maryana, Nina; Ruminda, Jena";;
2020;Metabolomik Berbasis GC-MS Minyak Atsiri Kayu Putih Indonesia yang Dimanfaatkan sebagai Flavor Fungsional Cajuputs Candy;"Wijaya, C. Hanny; Bachtiar, Boy M; Yuliana, Nancy D.; Septiana, Siska";;
2020;Keragaman Genetik Monyet Ekor Panjang (Macaca fascicularis) di Pulau Tinjil Berdasarkan Daerah D-loop DNA Mitokondria;"Perwitasari, RR Dyah; Saepuloh, Uus; Astuti, Nisrina Hindun";;
2020;Karakterisasi Reservoar Migas dengan metode Inversi Impedansi Akustik dan Atribut Fase Sesaat Di Perairan Nias;"Manik, Henry Munandar; Nainggolan, Tumpal Bernhard; Erryansyah, Maychel";;
2020;Wettability and Bonding Quality of Paints on Ten Tropical Woods Species;"Darmawan, I Wayan; Br. Ginting, Monica";;
2020;Penerapan Analisis Komponen Utama Kekar dengan Metode ROBPCA;"Ardana, Ngakan Komang Kutha; Budiarti, Retno; Utami, Arien Citha";;
2020;Distribusi Stasioner Sistem Antrean M/M/1/N dengan Kendala Liburan dan Analisis Pengaruh Lama Liburan terhadap Sistem Antrean;"Mangku, I Wayan; Sumarno, Hadi; Octaviani, Indriatik";;
2020;Analisis Capital Asset Pricing Model (CAPM) Syariah dalam Memprediksi Tingkat Return Saham Syariah;"Lesmana, Donny Citra; Budiarti, Retno; Fitrotunnisa, Ana";;
2020;Optimasi Formula Gelatin Replacer Berbasis Komposit Biopolimer Nabati untuk Pembuatan Chewy Candy;"Suyatma, Nugraha Edhi; Arpah, Muhammad; Aprianti, Gustira Enda";;
2020;Analisis Pengaruh PMA dan PMDN terhadap kemiskinan di Jawa Timur.;"Hartoyo, Sri; Fatoni, Hanan Hisbul";;
2020;Pengetahuan dan Sikap Ibu Balita Stunting Usia 24-59 Bulan di Kecamatan Teluk Betung Selatan, Kota Bandar Lampung;"Briawan, Dodik; Roosita, Katrin; Nadien, Salsabila";;
2020;Penilaian Potensi Objek dan Daya Tarik Wisata dan Pengembangan Objek Wisata di Tebat Gheban Kota Pagar Alam;"Muntasib, Harini; Rachmawati, Eva; Diba, Zakia Farah";;
2020;Fenomena Natural Resource Curse dalam Pembangunan Wilayah di Indonesia;"Fauzi, Akhmad; Juanda, Bambang; Widjojanto, Bambang; Rahma, Hania";;
2020;Prediksi Jumlah Kendaraan yang Melintas Menggunakan Analisis Random Forest.;"Anisa, Rahma; Alamsyah, Bakti; Mahdiyah, Ajeng Ridrid";;
2020;Kajian Pemodelan Statistika untuk Respon Data Cacahan yang Memiliki Nilai Nol Berlebih.;"Sadik, Kusman; Notodiputro, Khairil Anwar; Amalia, Rahmatin Nur";;
2020;Peran Risiko Kredit dan Kinerja Keuangan dalam Penyaluran Kredit dan Implikasinya terhadap Profitabilitas BPR di Indonesia;"Purwanto, Budi; Dewanti, Witta Aisyah";;
2020;Aplikasi Krim Kombinasi Ekstrak Kunyit (Curcuma domestica Val.) dan Gel Gamat (Stichopus hermanni) dalam Penyembuhan Luka Insisi Kulit;"Handharyani, Ekowati; Sutardi, Lina Noviyanti; Maya";;
2020;Jumlah Total Mikroba Minuman Susu yang Dijual di Kedai Susu Sekitar Kampus Dramaga dan Cilibende IPB University;"Pisestyani, Herwin; Wicaksono, Ardilasunu; Ivania, Irena";;
2020;Prevalensi Nematoda Gastrointestinal Babi di Kecamatan Lore Barat Kabupaten Poso, Sulawesi Tengah;"Satrija, Fadjar; Widhyari, Sus Derthi; Yan, Gan Li31/12/21";Kajian Metode Segmentasi Watershed pada Klasifikasi Tutupan Tajuk Hutan Mangrove: Studi Kasus di Kalimantan Barat;"Jaya, I Nengah Surati; Putri, Ardhya Zahra Gunara"
31/12/2021;Perubahan Tutupan Lahan Pada Tahun 2015 dan 2020 di Kecamatan Leuwiliang, Kabupaten Bogor Berdasarkan Citra Landsat 8;"Priyanto, Priyanto; Pradana, Diaz Ardia";;
31/12/2021;Peluang Penerapan Produksi Bersih pada Industri Tahu di Kabupaten Dairi;"Ismayana, Andes; Tinendung, Iman Sary";;
31/12/2021;Analisis Transkriptomik Tanaman Kamper (Dryobalanops aromatica) yang Ditumbuhkan pada Media Gambut dan Tanah Mineral;"Siregar, Iskandar Zulkarnaen; Kusuma, Yosie Syadza";;
31/12/2021;Respon Pertumbuhan dan Hasil Kangkung (Ipomoea reptans Poir) terhadap Aplikasi Kascing, Bioboost, dan Residunya;"Sudarsono, Sudarsono; Dinarti, Diny; Btr, Muhammad Khoir";;
31/12/2021;Profil Parameter Eritrosit Induk Sapi Friesian Holstein Bunting Sesudah Pemberian Vaksin Avian Influenza Inaktif Subtipe H5N1;"Esfandiari, Anita; Muranta, Fajri";;
30/12/2021;Pengendalian Serangan Blue stain pada Pengolahan Kayu Balsa (Ochroma pyramidale) dengan TCMBT dan MBT;"Hermawan, Dede; Priadi, Trisna; Subekti, Brilliant Gigih";;
30/12/2021;Pengembangan usaha kambing perah untuk menekan kerentanan dan meningkatkan resiliensi rumah tangga petani;"Nuryartono, Nunung; Kusnadi, Nunung; Khotimah, Nurul";;
30/12/2021;Pengelolaan Taman Wisata Perairan Gili Sulat dan Gili Lawang Lombok Timur sebagai Ekowisata Bahari yang Berkelanjutan.;"Yonvitner; Yulianto, Gatot; Nani, Mariun";;
30/12/2021;Potensi Limbah Penyulingan Minyak Atsiri Biji Pala dan Gagang Cengkeh sebagai Bahan Baku Biobriket;"Agustina, Sri Endah; Kholifah, Lina Siti";;
30/12/2021;Interaksi dan Peran Suami Istri serta Kepuasan Perkawinan Keluarga Dual Earner dengan Anak Sekolah;"Krisnatuti, Diah; Wulansari, Desi";;
30/12/2021;Biologi Populasi Kepiting Bakau (Scylla spp.) serta Keterkaitannya dengan Struktur Habitat Mangrove Bee Jay Bakau Resort, Probolinggo;"Bengen, Dietriech Geoffrey; Zamani, Neviaty Putri; Putri, Audina";;
30/12/2021;Autekologi Castanopsis argentea (Blume) A.DC. di Kawasan Cagar Alam Telaga Warna, Kabupaten Bogor;"Sulistijorini; Djuita, Nina Ratna; Putri, Dianti Mayadika";;
30/12/2021;Pengembangan usaha kambing perah untuk menekan kerentanan dan meningkatkan resiliensi rumah tangga petani;"Nuryartono, Nunung; Kusnadi, Nunung; Khotimah, Nurul";;
30/12/2021;Faktor-faktor yang Berhubungan dengan Status Gizi dan Perkembangan Kognitif Anak Usia Prasekolah;"Kustiyah, Lilik; Dwiriani, Cesilia Meti; Widodo, Yekti; Puspitasari, Dwi Anggraeni";;
28/12/2021;Penilaian Daur Hidup (Life Cycle Assessment) Produk Tepung Agar dan Karagenan (Studi Kasus di PT. XYZ Pasuruan);"Indrasti, Nastiti Siswi; Yani, Mohamad; Zuhria, Siti Aminatu";;
28/12/2021;Bioelectricity Production from Citrobacter freundii GBH253 and Chlorella pyrenoidosa on Microbial Fuel Cell Anode with Different Carbon Sources;"Meryandini, Anja; Santosa, Dwi Andreas; Ridwan, Roni; Fauzan, Irfan Anwar";;
27/12/2021;Analisis Pengembangan Agribisnis Strategis Kabupaten Cilacap;"Krisnamurthi, Bayu; Warsih, Diana";;
27/12/2021;Deskripsi dan Kunci Identifikasi Parasitoid Nyamuk Ganjur Alang-Alang Orseolia javanica Kieffer & Van Leeuwen-Reijnvaan (Diptera: Cecidomyiidae) di Kabupaten Bogor dan Cianjur;"Hidayat, Purnama; Harahap, Idham Sakti; Maqsalina, Marich Nur";;
27/12/2021;Deskripsi dan Kunci Identifikasi Parasitoid Nyamuk Ganjur Alang-Alang Orseolia javanica Kieffer & Van Leeuwen-Reijnvaan (Diptera: Cecidomyiidae) di Kabupaten Bogor dan Cianjur;"Hidayat, Purnama; Harahap, Idham Sakti; Maqsalina, Marich Nur";;
27/12/2021;Sifat Fisis dan Mekanis Oriented Strand Board dari Tiga Jenis Bambu Gigantochloa;"Febrianto, Fauzi; Mokhlis, Rifki Maulana";;
27/12/2021;Pemodelan Spatial Durbin Model Pada Data Kasus Terkonfirmasi COVID-19 di Jawa Timur;"Alamudi, Aam; Wigena, Aji Hamim; Pigitha, Nindi";;
27/12/2021;Komposisi Jenis, Struktur Hutan dan Produktivitas Serasah di Hutan Lindung Mangrove Angke Kapuk, DKI Jakarta.;"Kusmana, Cecep; Budi, Sri Wilarso; Rumondang, Amandita Lintang";;
27/12/2021;Pengayaan Bakteri Pereduksi Sulfat Indigenous Menggunakan Bahan Organik pada Bioremediasi Air Asam Tambang Batu Bara;"Yani, Mohamad; Mansur, Irdika; Perala, Iwan";;
24/12/2021;Analisis Senyawa Aktif Kulit Kayu Mahoni (Swietenia macrophylla) dalam penghambatan 3c-like protease dan papain-like protease SARS-CoV-2 dari Indonesia secara in silico;"Falah, Syamsul; Andrianto, Dimas; Kurniasih, Rini; Aufa, Muhammad Nabil";;
24/12/2021;Analisis faktor Kelangsungan Usaha Kultur Jaringan Berbasis Kultur Jaringan di Bogor, Jawa Barat;"Wulandari, Arum Sekar; Sandra, Edhi; Sastrawijaya, Iman";;
23/12/2021;Kandungan hara N dan K dalam sistem tumpang sari jagung (Zea mays) di lahan kelapa sawit belum menghasilkan;"Hariyadi, Hariyadi; Supijatno, Supijatno; Alhaviz, Alhaviz";;
23/12/2021;Pengaruh Aplikasi Mulsa terhadap Fluktuasi Suhu dan Kadar Air Tanah serta Pertumbuhan Tanaman Cabai Merah (Capsicum annum L.) pada Latosol Dramaga;"Darmawan, Darmawan; Purwakusuma, Wahyu; Wardani, Dina Tri Rantini K.";;
23/12/2021;Computational Studies of Palm Oil-Based Nitriles as the Copper Corrosion Inhibitors;"Darmawan, Noviyan; Tirta, Alysa Kamira Kurniani";;
22/12/2021;Desain Lanskap Pantai Rekreasi Tanjung Pinggir Batam Sebagai Ruang Terbuka Publik Ramah Anak;"Anwar, Dewi Rezalini; Alhakim, Muhammad Anbiya";;
21/12/2021;Penentuan Cadangan Manfaat pada Asuransi Jiwa Dwiguna Joint Life Menggunakan Metode Zillmer;"Purnaba, I Gusti Putu; Erliana, Windiani; Azzahra, Olivfia Putri";;
21/12/2021;Rekomendasi Pemanfaatan Ruang Kabupaten Karawang Berbasis Urban Sprawl dan Daya Dukung Lingkungan;"Pravitasari, Andrea Emma; Anwar, Syaiful; Andari, Masyitah Tri";;
20/12/2021;Pengaruh Penambahan Probiotik Konsorsium Thiobacillus terhadap Perubahan Kualitas Air Limbah Tambak Budidaya Udang;"Iswantari, Aliati; Muna, Wasiatul";;
20/12/2021;Kajian Model Penduga Sediaan Tegakan Berbasis Citra Resolusi Sedang dan Citra Resolusi Sangat Tinggi di Sulawesi Tengah;"Jaya, I Nengah Surati; Hendrastianto, Zulkarnain Ali";;
20/12/2021;Prediksi Deforestasi Hutan Mangrove Menggunakan Citra Resolusi Sedang (Studi Kasus: PT. Kandelia Alam);"Jaya, I Nengah Surati; Fathoni, Indy Maqdisa";;
20/12/2021;Segmentasi Penutupan Tajuk Hutan Lahan Kering Menggunakan Citra Resolusi Tinggi dan Sangat Tinggi;"Jaya, I Nengah Surati; Pertiwi, Ni Luh Ayu Anjani Githa";;
20/12/2021;Komposisi Vegetasi dan Laju Dekomposisi Serasah pada Lahan Bera dengan Umur Berbeda di Manokwari;"Qayim, Ibnul; Triadiati, Triadiati; Susanto, Slamet Arif";;
18/12/2021;Karakteristik dan Sebaran Pohon Sarang Orangutan Tapanuli (Pongo tapanuliensis) di Koridor Bulu Mario, Lansekap Batang Toru;"Rinaldi, Dones; Wanda, Kuswanda; Yafi, Fikri Muhammad";;
18/12/2021;Assessment of Land Cover and its Changes Using Multi- Vegetation Indices in Litumbandyosi-Gesimasowa Game Reserve;"Syartinilia; Setiawan, Yudi; Nakamo, Sosteness Jerome";;
17/12/2021;Hubungan Tingkat Keberhasilan Program Corporate Social Responsibility (CSR) dengan Kemandirian Masyarakat (Kasus : Program Pengembangan  Budidaya Kopi Halmahera  PT Antam Tbk UBPN Maluku Utara, Desa Baburino dan Soa Laipoh, Kecamatan Maba, Kabupaten Halmahera Timur);"Falatehan, Sriwulan Ferindian; Maulud, Fitrawanti";;
17/12/2021;Pendugaan Populasi, Sebaran dan Potensi Ancaman Kuskus di PT Wijaya Sentosa, Kabupaten Teluk Wondama;"Santoso, Nyoto; Rahman, Dede Aulia; Felayati, Nela Resta";;
17/12/2021;Peningkatan Efisiensi Akuabisnis Pendederan Ikan Kerapu (Epinephelus sp.) melalui Pengembangan RAS, Aplikasi Bioremediasi, dan Padat Tebar;"Budiardi, Tatag; Effendi, Irzal; Hadiroseyani, Yani; Astari, Belinda";;
13/12/2021;Life Cycle Assessment Produk Semen PT. XYZ - Kabupaten Bogor, Indonesia (Cradle to Gate);"Purwanto, Moh. Yanuar Jarwadi; Siregar, Kiman; Setiawan, Arief";;
13/12/2021;Hubungan Karakteristik Anggota Dengan Dinamika Kelompok dan Keberdayaan Anggota Dalam Program Kampung Ramah Lingkungan (Kasus: Kelompok Ramah Lingkungan Pandawa 5 dan Kelompok Kampung Ramah Lingkungan Matahari, Kecamatan Cibinong Kabupaten Bogor, Jawa Barat);"Saharuddin; Hanifah";;
13/12/2021;Pengembangan Teknologi Proses Produksi Ampiang (Flakes Glutinous Rice);"Budijanto, Slamet; Sitanggang, Azis Boing; Kusnandar, Feri; Amrinola, Wiwit";;
10/12/2021;Kajian Literatur Pengaruh Penambahan Umbi-umbian Lokal Sebagai Sumber Prebiotik pada Total BAL Produk Yoghurt Susu Sapi;"Prangdimurti, Endang; Herman, Kamilah Rihhadatul Aisy";;
09/12/2021;Proporsi Mikrob dan Fluks CO2 dari Respirasi Heterotrof pada Bahan Tanah Gambut di Perkebunan Kelapa Sawit.;"Rahayu, Widyastuti; Pulunggono, Heru Bagus; Lupitasari, Eka";;
09/12/2021;Klasifikasi Multilabel untuk Pencarian Senyawa Herbal Potensial pada Protein Coronavirus Disease 2019;"Kusuma, Wisnu Ananta; Annisa, Annisa; Fadli, Aulia";;
08/12/2021;Studi tentang Body Image, Kebiasaan Makan, dan Status Gizi pada Siswi di SMAN 1 Ciomas;"Ekayanti, Ikeu; Khairunisa, Anindita";;
08/12/2021;Prediksi Perubahan Tutupan Lahan dengan Model Markov Chain dan ANN-Markov di DAS Krueng Aceh;"Saleh, Muhammad Buce; Puspaningsing, Nining; Syahputra, Yudi Armanda";;
08/12/2021;Pengembangan Uji Cepat Viabilitas Benih Kedelai (Glycine Max)(L.)) dengan Urine Sugar Analysis Paper (USAP);"Suhartanto, M. Rahmad; Widajati, Eny; Nursoleha, Annisa";;
07/12/2021;Implementasi Undang-Undang Nomor 18 Tahun 2013 tentang Pencegahan dan Pemberantasan Perusakan Hutan (Studi Kasus pada Konflik Agraria di Kalijaya-Selasari);"Kartodihardjo, Hariadi; Fajrialam, Titan";;
07/12/2021;Hubungan Kompleksitas Habitat dengan Kelimpahan Semut Terhadap Intensitas Serangan Hama Kakao pada Naungan yang Berbeda;"Widyastuti, Rahayu; Abdoellah, Soetanto; Khafidhan, Abied";;
03/12/2021;Pengujian Usabilitas Sistem Pencatatan Transaksi Distribusi Cabai Teknologi Blockchain dengan Cognitive Walkthrough;"Rachmaniah, Meuthia; Bancin, Rizal Fajar";;
02/12/2021;PENGEMBANGAN MODEL PENGUKURAN KINERJA UMUM UMKM AGROINDUSTRI DI KABUPATEN BOGOR;"Hardjomidjojo, Hartrisari; Darmawan, Muhammad Arif; Dewi, Bebri Gayananda Ria";;
02/12/2021;Evaluasi Inokulum Fungi Mikoriza Arbuskula (FMA) Difortifikasi Dengan Fertigasi Berbeda Pada Pembibitan Indigofera zollingeriana;"Karti, PDMH; Abdullah, Luki; Fitria, Ana";;
02/12/2021;Pengembangan Digitalisasi Pertanian untuk Mendukung Kemandirian Petani;"Maarif, M. Syamsul; Zulbainarni, Nimmi; Johan, Daniel";;
02/12/2021;Pemetaan Kesesuaian Habitat Owa Jawa (Hylobates moloch Audebert 1798) di Pulau Jawa;"Prasetyo, Lilik; Akbar, Ramadhian";;
02/12/2021;Reformulasi Ransum Sapi Perah Berbasis Rumen Degradable Protein dan Total Digestible Nutrient Dengan Berbagai Level;"Permana, Idat Galih; Depal; Sahroni, Wira Pratama";;
01/12/2021;Fenomena Overreaction pada Saham Syariah di Indonesia Selama Pandemi COVID-19;"Hasanah, Neneng; Irfany, Mohammad Iqbal; Afifah, Tiara Early";;
01/12/2021;Pengaruh Gliserol terhadap Survival Rate dan Kualitas Ikan Mas (Cyprinus carpio) yang Mengalami Kejutan Suhu Beku;"Suwandi, Ruddy; Nugraha, Roni; Alifah, Annisa Rizqi Nur";;
01/12/2021;Pengaruh Anggaran Dinas Kebudayaan dan Pariwisata terhadap Jumlah Kunjungan Wisatawan di Kabupaten Bogor;"Anggraeni, Lukytawati; Sasongko, Hendro; Jufri, Supriadi";;
01/12/2021;Rancang Bangun Sistem Informasi Akademik Perguruan Tinggi Berbasis Blockchain;"Hermadi, Irman; Arkeman, Yandra; Jabar, Alvian Abdul";;
2021-12;Pengaruh Konsentrasi Natrium Sitrat dan Tipe Pengering terhadap Karakteristik Nasi Instan;"Sugiyono; Muhandri, Tjahja; Syamarta, Alfiana";;
2021-12;Sifat Antioksidan Zat Ekstraktif Daun Pohon Manglid (Magnolia sumatrana (Miq.) Figlar & Noot.);"Syafii, Wasrin; Nuraffifah, Salma";;
2021-12;Desain Model Bisnis Sayuran Hidroponik Berbasis Preferensi Konsumen (Studi Kasus: KTD Koplak Mandiri Kota Bogor).;"Nurhayati, Popong; Dewi, Febriantina; Salsabilla, Syifa";;
2021-12;Gambaran Potensi Amyloidopathy pada Organ Ginjal Mencit (Mus musculus) Pascapenyuntikan Beta amiloid (A_) 40 dan 42;"Setiyono, Agus; Darusman, Huda Salahudin; Puspawati, Linda";;
2021-12;Analisis Perbedaan Morfologi Daun Kuantitatif Antar Spesies Meranti (Shorea spp.) pada Fase Anakan dan Pohon;"Hilwan, Iwan; Rachmat, Henti Hendalastuti; Mufarhatun, Nur";;
2021-12;Analisis Karakteristik dan Kelayakan Serat Wol sebagai Bahan Alternatif Molded Fiber Packaging;"Soenarno, Moch. Sriduresta; Baihaqi, Muhamad; Anggarita, Anin";;
2021-12;Strategi Pengembangan Bisnis Unit Produksi Hilir Kopi Banaran pada PT. Perkebunan Nusantara IX;"Jahroh, Siti; Oktariani, Andina; Handoko, Khalil Humainy";;
2021-12;Hubungan Tingkat Efektivitas Program Corporate Social Responsibility (CSR) dengan Tingkat Keberdayaan Perempuan Mitra Binaan (Kasus: Program Tali Temali oleh CSR PT. Pertamina EP Asset 3 Jatibarang Field, Indramayu, Jawa Barat);"Sumarti, Titik; Firdaus, Azizah Zahra";;
