issued_date,title,authors,tanggal_valid,subject,cluster
2021-10-01 00:00:00,Aplikasi Coating Berbahan Tepung Lidah Buaya dan Karagenan untuk Mempertahankan Mutu Bunga Telang (Clitoria ternatea L.),"['Darmawati, Emmy', ' Oktaviani, Anik Dwi']",True,"['aplikasi', 'mutu', 'berbahan', 'bunga', 'tepung']",19
2021-10-01 00:00:00,Comparison of Immobilized Papain Enzyme Performances with Various Matrices: A Meta-Analysis,"['Syamsu, Khaswar', ' Jayanegara, Anuraga', ' Rohmawati, Suci']",True,"['of', 'analysis']",37
2021-10-01 00:00:00,Evaluasi Penggunaan Marka Metabolik sebagai Penanda Kualitas Teh (Camellia sinensis) pada Lokasi Spesifik,"['Putri, Hikmatusyifa Dwi']",True,"['penggunaan', 'evaluasi', 'teh', 'kualitas']",19
2021-10-01 00:00:00,Pengaruh Camp Release dan Feeding Site terhadap Pola Aktivitas Orangutan (Pongo pygmaeus wurmbii) di Suaka Margasatwa Lamandau,"['Perwitasari-Farajallah, Dyah', ' Utami-Atmoko, Sri Suci', ' Amalia, Novita']",True,"['aktivitas', 'pengaruh', 'pola']",56
,Pengembangan Desa Wisata Kriya di Wilayah Penyangga Taman Nasional Gunung Ciremai,"['Sunarminto, Tutut', ' Arief, Harnios', ' Athar, Atri Astuti Listiya']",False,"['wisata', 'taman', 'nasional', 'gunung', 'taman nasional', 'nasional gunung', 'taman nasional gunung', 'pengembangan', 'wilayah', 'desa']",28
,Karakteristik Spermatozoa Domba Garut dan Ekor Gemuk setelah Diinkubasi dalam Media Fertilisasi serta Tingkat Fertilisasinya Secara in Vitro,"['Karja, Ni Wayan K', ' Ulum, Mokhamad Fakhrul', ' Hariono, Hariono']",False,"['in', 'tingkat', 'domba', 'ekor', 'karakteristik', 'vitro', 'media', 'in vitro']",88
,Uji Progeni Falcataria moluccana serta Identifikasi Single Nucleotide Polymorphisms untuk Ketahanan Terhadap Boktor dan Karat Puru,"['Siregar, Ulfah Juniarti', ' Siregar, Iskandar Zulkarnaen', ' Matra, Deden Derajat', ' Nugroho, Aditya']",False,"['identifikasi', 'uji', 'ketahanan']",19
,Model Prediktif Pertumbuhan Bacillus cereus dalam Nasi dan Nasi Goreng Selama Penyimpanan,"['Dewanti, Ratih', ' Kusumaningrum, Harsi Dewantari', ' Rizki, Wahyu Mutia']",False,"['model', 'pertumbuhan', 'penyimpanan']",19
,"Analisis Dinamika Perubahan Penggunaan Lahan Sawah di Sekitar Jalan Tol Cipali, Kabupaten Subang","['Panuju, Dyah Retno', ' Mulya, Setyardi Pratika', ' Fiqriyati, Amaliannisa Rizqia']",False,"['analisis', 'penggunaan', 'kabupaten', 'lahan', 'dinamika', 'sawah', 'perubahan', 'penggunaan lahan', 'jalan']",20
,Evaluasi Penggunaan Ulang Filter Katrid (Cartridge Filter) pada Proses Produksi dan Stabilitas Produk Minuman Isotonik di PT XYZ,"['Hariyadi, Purwiyatno', ' Rizki, Yoccy Alfa']",False,"['penggunaan', 'produk', 'evaluasi', 'produksi', 'proses', 'minuman', 'pt', 'stabilitas', 'xyz', 'pt xyz']",102
,Analisis Minat Investor di Jabodetabek Untuk Menggunakan Aplikasi IPOT dengan Pendekatan Technology Acceptance Model (TAM),"['Suryawati, Rindah Febriana', ' Sushadi, Satrio Ponco']",False,"['analisis', 'aplikasi', 'pendekatan', 'model', 'minat', 'jabodetabek']",19
,Penentuan Profil Zat Gizi Sebagai Persyaratan Pencantuman Logo Pilihan Lebih Sehat pada Label Produk Pangan Olahan,"['Astawan, Made', ' Sri Palupi, Nurheni', ' Istiqomah, Nurani']",False,"['produk', 'zat', 'profil', 'pangan', 'gizi', 'olahan', 'penentuan']",19
,Potensi Sperm Bovine Protamine dan Transition Nuclear Protein sebagai Biomarker Kualitas Semen Sapi di Indonesia,"['Agil, Muhammad', ' Supriatna, Iman', ' Karja, Ni Wayan Kurniani', ' Sumantri, Cece', ' Pardede, Berlin Pandapotan']",False,"['potensi', 'protein', 'indonesia', 'sapi', 'kualitas', 'semen', 'kualitas semen']",19
,Pengelolaan Persediaan Bahan Baku Roti dengan Metode Economic Order Quantity pada CV Galuh Sari,"['Mulyati, Heti', ' Ermawati, Wita Juwita', ' Yusuf, Amaryl Athyla Aulya']",False,"['metode', 'pengelolaan', 'bahan', 'sari', 'cv', 'baku']",19
,Efektivitas Komunikasi Pemasaran Digital pada Produk Olahan Pertanian 'Ocan Snack dan Keripik' di Masa Pandemi Covid-19,"['Saleh, Amiruddin', ' Wijaya, M. Aldrian']",False,"['pemasaran', 'produk', 'pertanian', 'olahan', 'komunikasi', 'efektivitas', 'digital', 'pandemi', 'covid', '19', 'pandemi covid', 'covid 19', 'pandemi covid 19']",74
,"Keanekaragaman Jenis Kepiting (Decapoda: Brachyura dan Anomura) di Pesisir Pantai Barat Sumatera Utara, Kabupaten Tapanuli Tengah dan Kota Sibolga, Provinsi Sumatera Utara","['Farajallah, Achmad', ' Widayati, Kanthi Arum', "" Siregar, Nur'alim""]",False,"['pesisir', 'kota', 'barat', 'kabupaten', 'provinsi', 'pantai', 'sumatera', 'utara', 'sumatera utara', 'provinsi sumatera', 'jenis']",19
,Optimasi formulasi meat analog dengan penambahan rumput laut menggunakan mixture design,"['Riyanto, Bambang', ' Yasmin, Endina']",False,"['rumput', 'laut', 'optimasi', 'penambahan']",55
,Kontribusi Ekosistem Mangrove Terhadap Produktivitas Primer Perairan Pesisir di Kawasan Beejay Bakau Resort Probolinggo,"['Bengen, Dietriech Goffrey', ' Rastina', ' Salma, Ummu']",False,"['perairan', 'pesisir', 'ekosistem', 'primer', 'mangrove', 'kawasan', 'produktivitas']",19
,Lean Warehouse Analysis of Imported Products Inbound Process at PT X,"['Sugiarto', ' Putri, Fadila Eka']",False,"['pt', 'of', 'analysis']",37
,Profil Metabolik Bibit Sapi Aceh,"['Esfandiari, Anita', ' Widhyari, Sus Derthi', ' Winarsih, Wiwin', ' Khairita, Lia']",False,"['aceh', 'profil', 'sapi']",19
,Pengaruh Jumlah Segmen Stek dan Media Tanam terhadap Pertumbuhan Stek Rhipsalis,"['Aziz, Sandra Arifin', ' Efendi, Darda', ' Ichsanti, Diah Rahma']",False,"['pertumbuhan', 'pengaruh', 'media', 'tanam']",42
,Analisis Potensi dan Dampak Perdagangan Indonesia ke Pasar Non Tradisional : GTAP Model,"['Widyastutik', ' Hakim', ' Hotsawadi']",False,"['analisis', 'potensi', 'analisis potensi', 'model', 'dampak', 'indonesia', 'tradisional', 'non', 'pasar', 'indonesia pasar']",19
,Penataan Kawasan Perumahan di Permukiman Kumuh Sebagai Permukiman Percontohan di Kampung Nambo Tangerang Selatan,"['Purwanto, Yanuar', ' Arafah, Putri']",False,"['selatan', 'kawasan', 'permukiman', 'kampung', 'perumahan']",115
,Verifikasi Pola Cluster Spatio-Temporal Titik Panas Menggunakan Citra MCD64A1,"['Sitanggang, Imas Sukaesih', ' Syaufina, Lailan', ' Aziz, Syarfi']",False,"['citra', 'pola']",56
,Perancangan Sistem Pengantaran Dokumen Berbasis Pesawat Tak Berawak,"['Priandana, Karlisa', ' Seminar, Kudang Boro', ' Hutagalung, Carli']",False,"['berbasis', 'sistem']",47
,Analisis Kandungan Minyak Atsiri Biji Ketumbar Pasca Proses Bleaching dan Pengeringan,"['Amad, Usman', ' Rafi, Mohamad', ' Wildani, Rizka']",False,"['analisis', 'proses', 'minyak', 'biji', 'kandungan', 'pasca', 'atsiri', 'minyak atsiri']",66
,Peran Keberdayaan Perempuan Petani dalam Ketahanan Pangan dan Gizi Rumah Tangga,"['Tanziha, Ikeu', ' Khomsan, Ali', ' Sukandar, Dadang', ' Octaria, Yessi']",False,"['perempuan', 'pangan', 'gizi', 'peran', 'rumah', 'tangga', 'rumah tangga', 'ketahanan', 'petani']",19
,Analisis Kandungan Minyak Atsiri Biji Ketumbar Pasca Proses Bleaching dan Pengeringan,"['Ahmad, Usman', ' Rafi, Mohamad', ' Wildani, Rizka']",False,"['analisis', 'proses', 'minyak', 'biji', 'kandungan', 'pasca', 'atsiri', 'minyak atsiri']",66
,Faktor-Faktor yang Memengaruhi Keputusan Pembelian Buku Pada Mahasiswa,"['Sumarwan, Ujang', ' Aminah, Mimin', ' Sulistyo, Adi']",False,"['faktor', 'memengaruhi', 'mahasiswa', 'faktor faktor', 'faktor memengaruhi', 'faktor faktor memengaruhi', 'keputusan', 'pembelian', 'keputusan pembelian']",100
,Pengaruh Pengetahuan dan Persepsi Terhadap Sikap Orang Dewasa Mengenai Suplemen Makanan Pada Masa Pandemi Covid-19 di Kabupaten Malang,"['Djamaludin, Djemdjem', ' Sari, Intan Permata']",False,"['kabupaten', 'sikap', 'pengaruh', 'makanan', 'pengetahuan', 'persepsi', 'pandemi', 'covid', '19', 'pandemi covid', 'covid 19', 'pandemi covid 19']",45
,Keragaan dan Produktivitas Kentang (Solanum tuberosum L.) Varietas Granola dari Lima Generasi Benih Umbi,"['Maharijaya, Awang', ' Purwoko, Bambang Sapta', ' Purba, Nerlileng']",False,"['benih', 'produktivitas', 'kentang', 'generasi', 'varietas']",19
,Pencarian Protein Signifikan Terkait Inflamasi Pada COVID-19 Menggunakan Metode Skyline Query,"['Kusuma, Wisnu Ananta', ' Annisa, Annisa', ' Sagala, Dwi Fristanti']",False,"['metode', 'protein', 'covid', '19', 'covid 19']",74
,Kapasitas Pengelola Gang Hijau dalam mendukung Keberlanjutan Program Ruang Terbuka Hijau di Jakarta,"['Muljono, Pudji', ' Susanto, Djoko', ' Harijati, Sri', ' Suryani, Suryani']",False,"['ruang', 'terbuka', 'hijau', 'ruang terbuka', 'terbuka hijau', 'ruang terbuka hijau', 'jakarta', 'kapasitas', 'keberlanjutan', 'program']",26
,Identifikasi Bakteri dari Ikan Lele (Clarias gariepinus) Sakit Asal Bogor Secara Konvensional dan Biomolekuler,"['Nuryati, Sri', ' Yuhana, Munti', ' Fajariana, Fany']",False,"['bogor', 'ikan', 'identifikasi', 'bakteri']",19
,Strategi Peningkatan Mutu Layanan Kolaborasi Jaringan Transport Telekomunikasi pada Perusahaan Telekomunikasi di Indonesia,"['Hubeis, Musa', ' Mulyati, Heti', ' Saefurrohman, Asep']",False,"['strategi', 'indonesia', 'perusahaan', 'peningkatan', 'mutu', 'strategi peningkatan', 'layanan']",19
,Pemanfaatan Tongkol Jagung yang Dihidrolisis sebagai Sumber Karbohidrat dalam Pakan Ikan Nila (Oreochromis niloticus),"['Suprayudi, Muhammad Agus', ' Fauzi, Ichsan Achmad', ' Ekasari, Julie', ' Fauzan']",False,"['pemanfaatan', 'ikan', 'pakan', 'sumber', 'jagung']",19
,Suksesi Serangga Pada Bangkai Burung Yang Keracunan Insektisida Di Lingkungan Kampus IPB Dramaga,"['Musyaffa, Muhammad Falikhul']",False,"['serangga', 'kampus', 'dramaga', 'ipb', 'lingkungan', 'burung']",19
,"Kajian Sifat Fungsional Beras Pecah Kulit Berpigmen dan tanpa Pigmen Fermentasi,","['Budijanto, Slamet', ' Sukarno', ' Ardiansyah', ' Suarti, Budi']",False,"['kulit', 'kajian', 'beras', 'fermentasi', 'sifat', 'fungsional']",19
,Kajian Tingkat Kenyamanan Termal dan Pemanfaatan Ruang Terbuka Hijau Publik Kota Pekanbaru,"['Budiarti, Tati', ' Dwifa, Nurul Aulia']",False,"['pemanfaatan', 'kota', 'ruang', 'terbuka', 'hijau', 'ruang terbuka', 'terbuka hijau', 'ruang terbuka hijau', 'kajian', 'tingkat']",26
,Pengendalian Kebakaran Hutan di Taman Nasional Bantimurung Bulusaraung Provinsi Sulawesi Selatan,"['Syaufina, Lailan', ' Ramadhan, Suryawan']",False,"['taman', 'nasional', 'taman nasional', 'selatan', 'provinsi', 'hutan', 'pengendalian', 'kebakaran', 'kebakaran hutan', 'sulawesi']",59
,Peningkatan Kandungan Serat Pangan Larut Tepung Ampas Tahu dan Kajian Sifat Fisikokimianya sebagai Bahan Baku Pangan,"['Yasni, Sedarnawati', ' Syamsir, Elvira', ' Aristyarini, Rizki']",False,"['kajian', 'bahan', 'pangan', 'peningkatan', 'sifat', 'kandungan', 'serat', 'baku', 'tepung']",19
,Formulasi dan Nilai Gizi Sup Krim Berbahan Tepung Belalang (Valanga nigricornis) sebagai Makanan Alternatif untuk Lansia,"['Palupi, Eny', ' Mulyasari, Anisah']",False,"['nilai', 'gizi', 'makanan', 'krim', 'lansia', 'berbahan', 'tepung']",19
,Desain Peralatan dan Tata Letak Pabrik Kelapa Sawit Skala Miniplant,"['Purwoko', ' Wahyudi, Aria Tri']",False,"['skala', 'kelapa', 'sawit', 'kelapa sawit', 'desain']",114
,"Kajian Sistem Sosial-Ekologi Untuk Pengelolaan Teluk Berkelanjutan (Studi Kasus: Teluk Bima, Provinsi Nusa Tenggara Barat)","['Adrianto, Luky', ' Boer, Mennofatria', ' Imran, Zulhamsyah', ' Munawar']",False,"['barat', 'pengelolaan', 'studi', 'kajian', 'provinsi', 'sosial', 'berkelanjutan', 'sistem', 'tenggara', 'teluk']",89
,Strategi Alokasi Anggaran Dinas Kesehatan Kota Bogor di Era Covid-19,"['Hakim, Dedi Budiman', ' Falatehan, A.Faroby', ' Revinadewi, Tia']",False,"['kota', 'bogor', 'kota bogor', 'strategi', 'covid', '19', 'covid 19', 'kesehatan']",70
,Rekonstruksi Pakan Sapi Perah Berdasarkan Kualitas Susu dan Profil Fermentasi secara In Vitro,"['Toharmat, Toto', ' Despal, Despal', ' Anzhany, Dwitami']",False,"['susu', 'berdasarkan', 'profil', 'in', 'vitro', 'in vitro', 'pakan', 'sapi', 'kualitas', 'perah', 'sapi perah', 'fermentasi']",109
,Design of Enzymatic Membrane REactor (EMR): Review on Current Trends,"['Sitanggang, Azis Boing', ' Budijanto, Slamet', ' Diaussie, Kiwinta']",False,"['of', 'on']",58
,Strategi Mitigasi Risiko Penyebaran Covid-19 pada Wisata Bahari di Pulau Pahawang,"['Cahyadi, Eko Ruddy', ' Santoso, Feby Fellycia']",False,"['risiko', 'strategi', 'wisata', 'pulau', 'penyebaran', 'covid', '19', 'covid 19']",70
,"Piper yellow mottle virus pada Lada: Status Penyakit, Karakter Genetik, Potensi Tular Biji dan Serangga serta Upaya Eliminasinya","['Hidayat, Sri Hendrastuti', ' Mutaqin, Kikin Hamzah', ' Soekarno, Bonny Poernomo Wahyu', ' Wahyuno, Dono', ' Miftakhurohmah']",False,"['serangga', 'potensi', 'status', 'virus', 'biji', 'piper', 'genetik', 'penyakit', 'karakter']",19
,"Hubungan Kebiasaan Makan, Asupan Zat Gizi, serta Kualitas Tidur dengan Prestasi Akademik Mahasiswa Gizi dan Ilmu Ekonomi IPB","['Dwiriani, Cesilia Meti', ' Yulianita, Nindya Ayu']",False,"['ekonomi', 'mahasiswa', 'zat', 'hubungan', 'makan', 'gizi', 'ipb', 'kualitas', 'akademik']",79
,"Manajemen Produksi dan Aplikasi Retardan pada Bunga Matahari (Helianthus annuus L.) dan Aster China (Callistephus chinensis L.) di PT. Bina Usaha Flora, Cianjur, Jawa Barat","['Rahayu, Megayani Sri', ' Sukma, Dewi', ' Dianti, Diva Azaria Putri']",False,"['aplikasi', 'jawa', 'barat', 'jawa barat', 'usaha', 'produksi', 'manajemen', 'pt', 'bunga', 'cianjur']",7
,Dampak Edukasi Gizi dan Pemberian Makanan Tambahan (PMT) terhadap Status Gizi Balita Stunting Usia 12-59 Bulan di Kabupaten Cirebon,"['Khomsan, Ali', ' Ekayanti, Ikeu', ' Farisita, Dian Hartina']",False,"['dampak', 'kabupaten', 'status', 'gizi', 'status gizi', 'makanan', 'edukasi', 'stunting', 'balita', 'pemberian']",79
,Pengembangan Formulasi Nanoemulsi Insektisida Nabati Campuran Ekstrak Piper retrofractum Vahl. dan Curcuma xanthorrhiza Roxb. untuk Pengendalian Helopeltis antonii Sign. (Hemiptera: Miridae) pada Tanaman Kakao,"['Dadang', ' Winasa, I Wayan', ' Yuliani, Sri', ' Rohimatun']",False,"['tanaman', 'pengembangan', 'curcuma', 'ekstrak', 'kakao', 'pengendalian', 'piper', 'xanthorrhiza', 'curcuma xanthorrhiza']",93
,Karakterisasi dan Uji Ketahanan Genotipe Kacang Tunggak (Vigna unguiculata (L.) Walp.) terhadap Hama Kutudaun (Aphis craccivora Koch).,"['Wahyu, Yudiwanti', ' Syukur, Muhamad', ' Hidayat, Purnama', ' Sas, Muhamad Ghazi Agam']",False,"['karakterisasi', 'uji', 'kacang', 'vigna', 'ketahanan', 'genotipe']",19
,Strategi Pengembangan Agroindustri Serat Kenaf di Indonesia,"['Suparno, Ono', ' Zulfikar, Ichsan']",False,"['strategi', 'agroindustri', 'pengembangan', 'strategi pengembangan', 'indonesia', 'serat', 'kenaf']",23
,Sifat Kimia dan Organoleptik Bakso Goreng yang Dibuat dari Daging Kelinci,"['Suryati, Tuti', ' Al Assad, Hemas']",False,"['daging', 'sifat', 'kimia']",18
,Manajemen Air Sistem Irigasi Evapotranspirasi Aliran Bawah Permukaan (Sistem irigasi Evapotranspirasi) pada Budidaya Padi Sistem of Rice Intensification (SRI) Salibu.,"['Setiawan, Budi Indra', ' Solahudin, Mohamad', ' Sugiyanta, Sugiyanta', ' Agustina, Hilda']",False,"['air', 'manajemen', 'sistem', 'of', 'budidaya', 'padi']",47
,Implementasi Regulasi Penangkapan Benih Ikan Sidat (Glass eel) di Sungai Cimandiri,"['Wahju, Ronny Irawan', ' Solihin, Akhmad', ' Nisa, Roisatun']",False,"['ikan', 'benih', 'sungai', 'implementasi', 'penangkapan']",19
,Evaluasi Pemberian Probiotik Bacillus sp. NP5 Melalui Pakan terhadap Spermatogenesis Calon Induk Ikan Lele Jantan Clarias sp.,"['Widanarni, Widanarni', ' Sudrajat, Agus Oman', ' Alimuddin, Alimuddin', ' Enzeline, Valensia']",False,"['evaluasi', 'ikan', 'pakan', 'sp', 'pemberian', 'probiotik', 'induk']",19
,Kajian Cemaran Mikroplastik Ikan Pindang dan Hubungannya dengan Faktor Sosial-Ekonomi (Studi Kasus : Masyarakat Bogor),"['Effendi, Hefni', ' Warsiki, Endang', ' Gunawan, Gunawan']",False,"['bogor', 'ekonomi', 'faktor', 'masyarakat', 'studi', 'ikan', 'kajian', 'sosial']",19
,Analisis Kestabilan Sistem Mangsa-Pemangsa dengan Mangsa Imigran,"['Kusnanto, Ali', ' Sianturi, Paian', ' Risqiana, Ayu']",False,"['analisis', 'kestabilan', 'analisis kestabilan', 'sistem']",38
,Pengaruh Substitusi Konsentrat Lokal dengan Konsentrat Ditambah Pro-Ma Terhadap Performa di Kuansing Farm Riau,"['Suryahadi', ' sudarman, asep', ' Umami, Rizal']",False,"['pengaruh', 'riau', 'performa', 'lokal']",19
,Uji Adaptasi 12 Galur Harapan Padi Sawah IPB Generasi F11 di Kabupaten Brebes,"['Aswidinnoor, Hajrial', ' Sugiyanta', ' Holidin']",False,"['kabupaten', 'sawah', 'ipb', 'uji', 'galur', 'generasi', 'padi']",9
,Karakteristik Arang Pirolisis Batang Kenaf (Hibiscus cannabinus L.) Terkarbonisasi Pirolisis,"['Hermawan, Dede', ' Lestari, Nina']",False,"['karakteristik', 'batang', 'arang', 'kenaf']",19
,Identifikasi Keparahan Penyakit Busuk Pangkal Batang pada Perkebunan Kelapa Sawit (Elaeis guineensis Jacq.) Menggunakan Sentinel-2,"['Trisasongko, Bambang', ' Panuju, Dyah', ' Handrian, Ramadhani Dwi']",False,"['identifikasi', 'kelapa', 'sawit', 'kelapa sawit', 'perkebunan', 'elaeis', 'guineensis', 'jacq', 'sawit elaeis', 'elaeis guineensis', 'guineensis jacq', 'kelapa sawit elaeis', 'sawit elaeis guineensis', 'elaeis guineensis jacq', 'batang', 'sentinel', 'penyakit']",50
,"Analysis of Rural Area Development in Karawang Regency, West Java Province","['Ernan, Rustiadi', ' Agusta, Ivanovich', ' Lathifah, Laily Noor']",False,"['in', 'development', 'of', 'analysis', 'area']",37
,Transferability of Soil Moisture Model Developed from Sentinel-1 SAR Data,"['Trisasongko, Bambang Hendro', ' Barus, Baba', ' Alfianita, Fiktia']",False,"['model', 'data', 'of', 'from', 'sentinel']",19
,Klasifikasi Sentinel-1A untuk Identifikasi Tanaman Bawang Putih Menggunakan Algoritme Decision Tree dan Convolutional Neural Network (CNN),"['Sitanggang, Imas Sukaesih', ' Annisa', ' Komaraasih, Risa Intan']",False,"['tanaman', 'identifikasi', 'bawang', 'putih', 'klasifikasi', 'sentinel']",19
,Sintesis Silika dari Abu Boiler Pabrik Kelapa Sawit dengan Variasi Konsentrasi Pelarut NaOH dan Waktu Ekstraksi,"['Warsiki, Endang', ' Adha, Firda Ferdianita']",False,"['ekstraksi', 'sintesis', 'kelapa', 'sawit', 'kelapa sawit', 'silika', 'variasi']",114
,Pendekatan Metode CHAID dan Regresi Logistik dalam Menganalisis Faktor Berpengaruh pada Kejadian Stunting di Provinsi Jawa Barat,"['Kurnia, Anang', ' Dito, Gerry Alfa', ' Shyntia, Fitri Dewi']",False,"['metode', 'jawa', 'barat', 'jawa barat', 'pendekatan', 'faktor', 'regresi', 'provinsi', 'provinsi jawa', 'provinsi jawa barat', 'stunting']",32
,Rancang Bangun Agrotechnology Park Berkelanjutan Berbasis Kopi di Kabupaten Kepahiang Provinsi Bengkulu,"['Fauzi, Anas Miftah', ' Rusli, Meika Syahbana', ' Rustiadi, Ernan', ' Hamdan, Hamdan']",False,"['kopi', 'berbasis', 'kabupaten', 'provinsi', 'berkelanjutan', 'rancang', 'bangun', 'rancang bangun']",94
,Analisis Managemen Risiko Sepatu di CV. Alka Simas Jaya,"['Susoro, Arif Imam', ' Rahmana, Adhitya', ' Nugraha, Windy Maudy Atiah Putri']",False,"['analisis', 'risiko', 'cv']",19
,StrategiPengembangan Sistem Penyediaan Air Minum (SPAM) di Wilayah DivisiConcentrating(Mile 74) PT. Freeport Indonesia,"['Hartoyo', ' Zulbainarni, Nimmi', ' Yochu, Wiliam Engelbert']",False,"['air', 'wilayah', 'indonesia', 'minum', 'pt', 'sistem']",47
,Perlakuan Iradiasi Sinar Gamma [60Co] untuk Pengendalian Kutudaun Macrosiphoniella sanborni (Gillette) pada Bunga Potong Krisan (Chrysanthemum morifolium var. Jimba Lima),"['Harahap, Idham Sakti', ' Dadang, Dadang', ' Indarwatmi, Murni', ' Purwanti, Sri Endang']",False,"['var', 'pengendalian', 'perlakuan', 'iradiasi', 'gamma', 'bunga', 'sinar', 'sinar gamma']",49
,"Analisis Perubahan Garis Pantai Pasca Tsunami Selat Sunda 2018 Kabupaten Pandeglang, Banten Menggunakan Citra Satelit Sentinel 2","['Agus, Syamsul Bahri', ' Tahir, Amirudin', ' Icti, Samudera Alem']",False,"['analisis', 'kabupaten', 'citra', 'perubahan', '2018', 'banten', 'pantai', 'pasca', 'sentinel']",19
,Pengaruh ACFTA (ASEAN-China Free Trade Area) terhadap Impor Besi dan Baja Asal China di ASEAN,"['Irawan, Tony', ' Nugraheni, Sri Retno Wahyu', ' Mardhiyah, Hanna']",False,"['pengaruh', 'area']",19
,Keragaman Genetik Padi Warna (Oryza sativa L.) berdasarkan Karakter Morfo-agronomis dan Penanda SSR,"['Andarini, Yusi Nurmalita']",False,"['berdasarkan', 'warna', 'keragaman', 'genetik', 'keragaman genetik', 'padi', 'karakter', 'sativa']",19
,Analisis Daya Saing Produk Panel Kayu Indonesia di Pasar Dunia Periode 2016-2020,"['Manurung, E.G. Togu', ' Aqlima, Nurwenda']",False,"['analisis', 'produk', 'daya', 'indonesia', 'periode', 'kayu', 'saing', 'analisis daya', 'daya saing', 'analisis daya saing', 'pasar', 'indonesia pasar']",25
,Pemodelan Sebaran Genangan Banjir Menggunakan HEC-RAS di Sub DAS Cisadane Hilir,"['Sutoyo', ' Rau, Maulana Ibrahim', ' Sholikha, Devita Eka Zulfiatus']",False,"['pemodelan', 'sebaran']",19
,Pengaruh Kepuasan dan Kepercayaan terhadap Loyalitas Nasabah Bank Mandiri Lampung,"['Tinaprilla, Netti', ' Putra Sofi, Muhammad Raihan Ernando']",False,"['pengaruh', 'lampung', 'kepuasan']",1
2021-09-01 00:00:00,Karakterisasi Fisikokimia dan Sensori pada Es Krim dari Minyak Biji Bunga Matahari dan Minyak Kelapa Murni,"['Suyatma, Nugraha Edhi', ' Hunaefi, Dase', ' Munarso, S Joni', ' Trivana, Linda']",True,"['karakterisasi', 'es', 'kelapa', 'minyak', 'biji', 'krim', 'bunga']",19
2021-09-01 00:00:00,Klebsiella pneumoniae Pada Pneumonia Sapi Aceh: Kajian Mikrobiologi dan Morfopatologi,"['Handharyani, Ekowati', ' Setiyaningsih, Surachmi', ' Agungpriyono, Dewi Ratih', ' Darniati']",True,"['aceh', 'kajian', 'sapi']",19
2021-09-01 00:00:00,Determinan dan Invers Matriks Toeplitz Tridiagonal,"['Aliatiningtyas, Nur', ' Guritman, Sugi', ' Satria, M. Fadli']",True,[],19
2021-09-01 00:00:00,Determinan dan Invers Matriks Circulant dengan Entri Barisan Aritmetika,"['Aliatiningtyas, Nur', ' Guritman, Sugi', ' Suwandi, Vikanata Kristiana']",True,[],19
2021-09-01 00:00:00,Pengaruh Bauran Pemasaran dan Kepuasan Konsumen Terhadap Loyalitas Dalam Pembelian Sayur Organik Pada Masa Pandemi Covid-19 di Kota Bogor,"['Priatna, Wahyu Budi', ' Pambudy, Rachmat', ' Pulungan, Muhammad Rezky Dwi Putra']",True,"['kota', 'bogor', 'kota bogor', 'pemasaran', 'pembelian', 'konsumen', 'pengaruh', 'organik', 'kepuasan', 'pandemi', 'covid', '19', 'pandemi covid', 'covid 19', 'pandemi covid 19']",46
2021-09-01 00:00:00,Paparan Logam Berat Pb an Cd dari Konsumsi Makanan Siap Saji pada Penduduk Daerah Jakarta dan Bogor,"['Lioe, Hanifah Nuryani', ' Nastiti, Quinta Adelia']",True,"['bogor', 'jakarta', 'konsumsi', 'makanan', 'berat', 'daerah']",19
2021-09-01 00:00:00,Analisis Kestabilan Model Epidemi pada Penyebaran Virus Hepatitis B dengan Vaksinasi,"['Jaharuddin', ' Kusnanto, Ali', ' Merdiani, Murni Ayu']",True,"['analisis', 'model', 'kestabilan', 'analisis kestabilan', 'kestabilan model', 'analisis kestabilan model', 'virus', 'penyebaran']",41
2021-09-01 00:00:00,Optimasi Suhu dan Waktu Kempa Moulding Komposit dari Bagas Sorgum dengan Perekat Berbasis Sukrosa.,"['Hermawan, Dede', ' Kusumah, Sukma Surya', ' Santosa, Dwi Jaksana Megah']",True,"['optimasi', 'berbasis', 'suhu']",55
2021-09-01 00:00:00,Karakteristik Arang Hidro Serat Kenaf (Hibiscus cannabinus L.) dengan Karbonisasi Hidrotermal,"['Hermawan, Dede', ' Subyakto, Subyakto', ' Sanjaya, Kevin Arian']",True,"['karakteristik', 'serat', 'arang', 'kenaf']",19
2021-09-01 00:00:00,Analisis Daya Saing Produk Pelet Kayu Indonesia di Pasar Dunia Periode 2016-2020,"['Manurung, E.G. Togu', ' Kurnia, Sulfiandi']",True,"['analisis', 'produk', 'daya', 'indonesia', 'periode', 'kayu', 'saing', 'analisis daya', 'daya saing', 'analisis daya saing', 'pasar', 'indonesia pasar']",25
2021-09-01 00:00:00,Karakteristik Arang Hidro Batang Kenaf (Hibiscus cannabinus L.) Terkarbonisasi Hidrotermal,"['Hermawan, Dede', ' Kusumaningrum, Wida Banar', ' Ainunnisa, Rifia']",True,"['karakteristik', 'batang', 'arang', 'kenaf']",19
